longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,avg_rooms,avg_bedrooms,avg_household_size
-118.02,33.79,23.0,6368.0,1030.0,3281.0,1001.0,6.1142,240400.0,<1H OCEAN,1.9408716854617494,0.31392868028040233,3.277722277722278
-118.01,33.79,23.0,2663.0,430.0,1499.0,403.0,5.7837,258000.0,<1H OCEAN,1.7765176784523016,0.2868579052701801,3.7196029776674937
-118.02,33.8,24.0,84.0,14.0,32.0,8.0,5.875,193800.0,<1H OCEAN,2.625,0.4375,4.0
-118.02,33.8,16.0,2956.0,393.0,1379.0,429.0,8.4952,359600.0,<1H OCEAN,2.143582306018854,0.2849891225525743,3.2144522144522143
-118.01,33.8,16.0,4021.0,701.0,1488.0,650.0,5.32,219500.0,<1H OCEAN,2.702284946236559,0.47110215053763443,2.289230769230769
-118.05,33.78,18.0,3414.0,434.0,1272.0,454.0,8.7015,390900.0,<1H OCEAN,2.6839622641509435,0.3411949685534591,2.801762114537445
-118.05,33.78,25.0,3112.0,435.0,1098.0,401.0,6.0,353500.0,<1H OCEAN,2.8342440801457194,0.39617486338797814,2.7381546134663344
-118.05,33.78,25.0,2356.0,330.0,937.0,326.0,6.6264,359100.0,<1H OCEAN,2.5144076840981855,0.35218783351120597,2.874233128834356
-118.06,33.78,22.0,4048.0,562.0,1637.0,541.0,7.3463,355600.0,<1H OCEAN,2.4728161270616984,0.34331093463653023,3.0258780036968576
-118.04,33.8,33.0,2685.0,466.0,1359.0,476.0,5.0261,245100.0,<1H OCEAN,1.9757174392935983,0.3428991905813098,2.8550420168067228
-118.06,33.8,21.0,2196.0,504.0,1215.0,477.0,4.8,196900.0,<1H OCEAN,1.8074074074074074,0.4148148148148148,2.547169811320755
-118.07,33.79,26.0,4422.0,624.0,1936.0,625.0,6.4288,320700.0,<1H OCEAN,2.284090909090909,0.32231404958677684,3.0976
-118.06,33.8,22.0,1892.0,442.0,1015.0,404.0,4.1379,212500.0,<1H OCEAN,1.8640394088669952,0.4354679802955665,2.512376237623762
-118.06,33.8,20.0,1379.0,333.0,937.0,304.0,3.6217,195300.0,<1H OCEAN,1.471718249733191,0.35538954108858056,3.0822368421052633
-118.07,33.8,17.0,2439.0,554.0,1161.0,532.0,3.6442,193100.0,<1H OCEAN,2.10077519379845,0.4771748492678725,2.1823308270676693
-118.05,33.79,19.0,1863.0,355.0,1260.0,317.0,3.2465,277400.0,<1H OCEAN,1.4785714285714286,0.28174603174603174,3.9747634069400632
-118.04,33.84,21.0,6623.0,1204.0,3193.0,1129.0,4.5395,256000.0,<1H OCEAN,2.0742248668963357,0.3770748512370811,2.828166519043401
-118.05,33.84,21.0,4890.0,653.0,2295.0,654.0,6.983,329700.0,<1H OCEAN,2.130718954248366,0.2845315904139434,3.5091743119266057
-118.04,33.83,19.0,4526.0,830.0,2318.0,748.0,4.6681,320700.0,<1H OCEAN,1.9525452976704056,0.35806729939603105,3.0989304812834226
-118.04,33.82,26.0,4105.0,637.0,2072.0,648.0,5.844,273900.0,<1H OCEAN,1.981177606177606,0.30743243243243246,3.197530864197531
-118.04,33.83,20.0,1488.0,312.0,972.0,283.0,4.055,201900.0,<1H OCEAN,1.5308641975308641,0.32098765432098764,3.4346289752650176
-118.05,33.82,25.0,1548.0,279.0,732.0,265.0,5.123,159600.0,<1H OCEAN,2.1147540983606556,0.38114754098360654,2.762264150943396
-118.06,33.82,25.0,2637.0,462.0,965.0,415.0,4.5833,190900.0,<1H OCEAN,2.732642487046632,0.47875647668393784,2.325301204819277
-118.06,33.81,25.0,3497.0,513.0,1839.0,544.0,5.4216,263000.0,<1H OCEAN,1.9015769439912997,0.27895595432300163,3.380514705882353
-118.07,33.81,22.0,2711.0,352.0,1305.0,368.0,8.5407,398800.0,<1H OCEAN,2.0773946360153257,0.2697318007662835,3.546195652173913
-118.07,33.8,22.0,1391.0,338.0,810.0,295.0,3.8792,218200.0,<1H OCEAN,1.717283950617284,0.41728395061728396,2.7457627118644066
-118.08,33.81,21.0,1189.0,281.0,577.0,264.0,3.3155,237500.0,<1H OCEAN,2.0606585788561524,0.48700173310225303,2.1856060606060606
-118.03,33.82,17.0,1851.0,346.0,770.0,310.0,5.6093,244400.0,<1H OCEAN,2.4038961038961038,0.44935064935064933,2.4838709677419355
-118.03,33.82,17.0,2178.0,477.0,1077.0,457.0,3.6815,245300.0,<1H OCEAN,2.022284122562674,0.4428969359331476,2.3566739606126914
-118.03,33.82,20.0,2662.0,464.0,1275.0,472.0,6.0162,318500.0,<1H OCEAN,2.087843137254902,0.36392156862745095,2.7012711864406778
-118.02,33.82,19.0,2485.0,437.0,1286.0,431.0,4.7466,258300.0,<1H OCEAN,1.932348367029549,0.33981337480559876,2.9837587006960558
-118.02,33.83,16.0,1139.0,328.0,665.0,290.0,3.2933,260000.0,<1H OCEAN,1.712781954887218,0.4932330827067669,2.293103448275862
-118.03,33.83,34.0,3203.0,653.0,2072.0,691.0,4.225,198400.0,<1H OCEAN,1.545849420849421,0.31515444015444016,2.9985528219971056
-118.03,33.83,25.0,3030.0,532.0,1668.0,509.0,4.625,229600.0,<1H OCEAN,1.816546762589928,0.31894484412470026,3.2770137524557956
-118.03,33.83,25.0,768.0,195.0,529.0,184.0,3.175,132800.0,<1H OCEAN,1.45179584120983,0.3686200378071834,2.875
-118.06,33.83,22.0,5290.0,1054.0,2812.0,1021.0,4.53,226400.0,<1H OCEAN,1.8812233285917497,0.3748221906116643,2.754162585700294
-118.05,33.83,24.0,4316.0,678.0,2286.0,665.0,5.7018,286700.0,<1H OCEAN,1.8880139982502187,0.29658792650918636,3.437593984962406
-118.06,33.83,21.0,3941.0,655.0,1897.0,670.0,4.88,343900.0,<1H OCEAN,2.077490774907749,0.34528202424881393,2.8313432835820898
-118.05,33.82,21.0,2997.0,372.0,1323.0,372.0,8.6123,386700.0,<1H OCEAN,2.2653061224489797,0.2811791383219955,3.556451612903226
-118.06,33.83,17.0,1973.0,516.0,1112.0,501.0,3.8512,163800.0,<1H OCEAN,1.7742805755395683,0.46402877697841727,2.219560878243513
-118.06,33.82,24.0,3983.0,675.0,1568.0,638.0,4.6458,213400.0,<1H OCEAN,2.5401785714285716,0.430484693877551,2.457680250783699
-118.04,33.81,22.0,4057.0,624.0,2204.0,643.0,5.8527,241000.0,<1H OCEAN,1.8407441016333939,0.2831215970961887,3.4276827371695178
-118.04,33.81,27.0,2990.0,515.0,1849.0,497.0,5.6846,216100.0,<1H OCEAN,1.6170903190914008,0.2785289345592212,3.7203219315895373
-118.05,33.81,26.0,2523.0,437.0,1377.0,450.0,5.2542,234600.0,<1H OCEAN,1.832244008714597,0.31735657225853303,3.06
-118.03,33.81,26.0,3635.0,567.0,1779.0,543.0,5.7089,237400.0,<1H OCEAN,2.043282743114109,0.31871838111298484,3.276243093922652
-118.03,33.86,19.0,1795.0,328.0,1014.0,322.0,4.535,289300.0,<1H OCEAN,1.7702169625246549,0.3234714003944773,3.1490683229813663
-118.04,33.85,24.0,2233.0,347.0,1162.0,355.0,5.6094,279200.0,<1H OCEAN,1.9216867469879517,0.29862306368330466,3.2732394366197184
-118.04,33.85,23.0,3132.0,469.0,1646.0,478.0,5.777,315900.0,<1H OCEAN,1.902794653705954,0.28493317132442286,3.4435146443514646
-118.05,33.85,25.0,2856.0,388.0,1212.0,362.0,6.1737,313100.0,<1H OCEAN,2.3564356435643563,0.3201320132013201,3.3480662983425415
-118.04,33.85,18.0,3628.0,546.0,1922.0,544.0,7.5057,328500.0,<1H OCEAN,1.8876170655567117,0.28407908428720086,3.5330882352941178
-118.03,33.85,16.0,1831.0,390.0,1347.0,389.0,3.8426,344400.0,<1H OCEAN,1.3593170007423905,0.289532293986637,3.462724935732648
-118.01,33.83,29.0,3963.0,772.0,2104.0,743.0,4.9803,208600.0,<1H OCEAN,1.883555133079848,0.3669201520912547,2.831763122476447
-118.01,33.84,29.0,3740.0,691.0,1724.0,638.0,3.9628,215600.0,<1H OCEAN,2.1693735498839906,0.4008120649651972,2.7021943573667713
-118.03,33.84,28.0,3857.0,857.0,2328.0,830.0,4.0156,196000.0,<1H OCEAN,1.6567869415807561,0.36812714776632305,2.8048192771084337
-118.02,33.83,26.0,3616.0,892.0,2257.0,821.0,3.1497,217600.0,<1H OCEAN,1.6021267168808153,0.3952148870181657,2.749086479902558
-118.02,33.82,21.0,2052.0,456.0,1173.0,432.0,3.7885,204500.0,<1H OCEAN,1.7493606138107416,0.3887468030690537,2.7152777777777777
-118.01,33.82,10.0,3897.0,893.0,1992.0,693.0,4.1591,192300.0,<1H OCEAN,1.9563253012048192,0.4482931726907631,2.8744588744588744
-118.01,33.81,18.0,5238.0,1083.0,3032.0,1065.0,4.4583,190100.0,<1H OCEAN,1.7275725593667546,0.3571899736147757,2.846948356807512
-118.02,33.81,34.0,3482.0,614.0,2227.0,641.0,5.1155,200900.0,<1H OCEAN,1.5635383924562192,0.27570722945666815,3.4742589703588145
-118.02,33.86,26.0,2342.0,383.0,1290.0,394.0,5.6677,220700.0,<1H OCEAN,1.8155038759689923,0.29689922480620157,3.2741116751269037
-118.02,33.85,31.0,1922.0,329.0,1030.0,353.0,5.3416,213000.0,<1H OCEAN,1.866019417475728,0.3194174757281553,2.917847025495751
-118.03,33.85,30.0,2320.0,448.0,1434.0,452.0,4.0865,203700.0,<1H OCEAN,1.6178521617852162,0.3124128312412831,3.172566371681416
-118.03,33.85,23.0,5495.0,1141.0,2873.0,1004.0,3.9156,224100.0,<1H OCEAN,1.9126348764357815,0.3971458405847546,2.8615537848605577
-118.01,33.85,29.0,2064.0,447.0,1265.0,400.0,3.8864,209300.0,<1H OCEAN,1.6316205533596837,0.3533596837944664,3.1625
-118.01,33.85,29.0,3061.0,612.0,2396.0,640.0,4.6326,195200.0,<1H OCEAN,1.2775459098497495,0.25542570951585974,3.74375
-118.0,33.85,34.0,1078.0,205.0,575.0,206.0,4.5083,188000.0,<1H OCEAN,1.8747826086956523,0.3565217391304348,2.79126213592233
-118.01,33.86,29.0,2307.0,452.0,1218.0,402.0,3.4306,194200.0,<1H OCEAN,1.8940886699507389,0.37110016420361247,3.029850746268657
-118.01,33.84,28.0,4097.0,838.0,2112.0,803.0,4.5,202100.0,<1H OCEAN,1.9398674242424243,0.39678030303030304,2.6301369863013697
-118.01,33.84,35.0,4166.0,713.0,2354.0,709.0,5.1775,213400.0,<1H OCEAN,1.7697536108751062,0.30288870008496177,3.3201692524682653
-118.02,33.84,35.0,3473.0,563.0,2091.0,580.0,4.4821,214100.0,<1H OCEAN,1.6609277857484457,0.26924916307986607,3.6051724137931034
-118.03,33.84,30.0,4781.0,831.0,2568.0,797.0,5.4746,226400.0,<1H OCEAN,1.861760124610592,0.3235981308411215,3.2220828105395234
-117.99,33.86,36.0,1138.0,228.0,725.0,219.0,3.4167,187200.0,<1H OCEAN,1.569655172413793,0.31448275862068964,3.310502283105023
-117.99,33.85,34.0,1948.0,306.0,957.0,304.0,4.9777,212600.0,<1H OCEAN,2.0355276907001043,0.31974921630094044,3.148026315789474
-118.0,33.85,33.0,2053.0,418.0,1154.0,405.0,4.0455,197200.0,<1H OCEAN,1.7790294627383016,0.36221837088388215,2.8493827160493828
-118.0,33.86,32.0,1162.0,196.0,563.0,178.0,3.875,203000.0,<1H OCEAN,2.063943161634103,0.3481349911190053,3.162921348314607
-117.99,33.85,35.0,1661.0,272.0,949.0,276.0,5.2548,192600.0,<1H OCEAN,1.750263435194942,0.28661749209694415,3.4384057971014492
-117.99,33.84,34.0,2079.0,343.0,1379.0,352.0,5.103,207000.0,<1H OCEAN,1.5076142131979695,0.24873096446700507,3.9176136363636362
-118.0,33.84,30.0,1549.0,325.0,885.0,299.0,4.0039,195100.0,<1H OCEAN,1.7502824858757062,0.3672316384180791,2.959866220735786
-118.0,33.84,29.0,2641.0,637.0,2413.0,619.0,2.8169,165100.0,<1H OCEAN,1.094488188976378,0.2639867384997928,3.898222940226171
-118.01,33.87,25.0,6348.0,1615.0,4188.0,1497.0,3.139,185700.0,<1H OCEAN,1.515759312320917,0.3856255969436485,2.7975951903807617
-117.99,33.86,20.0,3540.0,906.0,2898.0,876.0,3.0252,178000.0,<1H OCEAN,1.2215320910973084,0.31262939958592134,3.308219178082192
-118.0,33.88,28.0,1624.0,289.0,755.0,280.0,4.7083,268100.0,<1H OCEAN,2.1509933774834438,0.3827814569536424,2.6964285714285716
-118.01,33.88,19.0,1434.0,391.0,1088.0,341.0,3.369,269600.0,<1H OCEAN,1.318014705882353,0.359375,3.190615835777126
-117.99,33.88,15.0,2298.0,567.0,1261.0,527.0,4.2422,159400.0,<1H OCEAN,1.8223632038065027,0.44964314036478986,2.3927893738140416
-117.99,33.88,42.0,1461.0,302.0,986.0,314.0,3.9559,161100.0,<1H OCEAN,1.4817444219066938,0.30628803245436104,3.140127388535032
-118.0,33.88,18.0,2628.0,720.0,2276.0,649.0,2.735,170800.0,<1H OCEAN,1.1546572934973638,0.3163444639718805,3.5069337442218798
-117.99,33.87,16.0,1689.0,499.0,1260.0,453.0,3.1205,174000.0,<1H OCEAN,1.3404761904761904,0.396031746031746,2.781456953642384
-118.0,33.87,13.0,2086.0,544.0,1356.0,462.0,2.95,165600.0,<1H OCEAN,1.5383480825958702,0.40117994100294985,2.935064935064935
-117.99,33.87,17.0,2334.0,537.0,1662.0,535.0,3.0147,217000.0,<1H OCEAN,1.404332129963899,0.3231046931407942,3.1065420560747663
-117.99,33.87,34.0,1239.0,307.0,869.0,291.0,3.59,161900.0,<1H OCEAN,1.425776754890679,0.3532796317606444,2.986254295532646
-117.99,33.86,20.0,2303.0,612.0,1607.0,564.0,2.9,176100.0,<1H OCEAN,1.433105164903547,0.3808338518979465,2.849290780141844
-117.98,33.89,18.0,2939.0,437.0,1278.0,435.0,7.1425,393700.0,<1H OCEAN,2.299687010954617,0.34194053208137715,2.9379310344827587
-117.99,33.88,25.0,3401.0,509.0,1503.0,498.0,6.6704,240600.0,<1H OCEAN,2.2628077178975383,0.33865602129075184,3.0180722891566263
-117.99,33.89,21.0,5195.0,1020.0,2539.0,988.0,4.5033,160500.0,<1H OCEAN,2.0460811343048446,0.40173296573454115,2.5698380566801617
-117.99,33.89,23.0,2111.0,306.0,979.0,288.0,8.5621,347800.0,<1H OCEAN,2.156281920326864,0.3125638406537283,3.3993055555555554
-117.97,33.89,17.0,1851.0,344.0,764.0,339.0,5.1315,181800.0,<1H OCEAN,2.4227748691099475,0.450261780104712,2.253687315634218
-117.97,33.89,17.0,1740.0,445.0,1158.0,412.0,2.8649,137500.0,<1H OCEAN,1.5025906735751295,0.3842832469775475,2.8106796116504853
-117.97,33.88,9.0,1344.0,279.0,530.0,265.0,5.0731,185100.0,<1H OCEAN,2.5358490566037735,0.5264150943396226,2.0
-117.97,33.88,11.0,1454.0,247.0,635.0,236.0,6.2427,218500.0,<1H OCEAN,2.289763779527559,0.3889763779527559,2.690677966101695
-117.97,33.89,15.0,3801.0,542.0,1992.0,526.0,9.0683,367400.0,<1H OCEAN,1.908132530120482,0.2720883534136546,3.7870722433460076
-117.97,33.88,16.0,2003.0,300.0,1172.0,318.0,6.0394,321600.0,<1H OCEAN,1.7090443686006827,0.25597269624573377,3.6855345911949686
-117.97,33.89,14.0,923.0,136.0,420.0,130.0,10.2252,462800.0,<1H OCEAN,2.197619047619048,0.3238095238095238,3.230769230769231
-120.1,39.17,33.0,1849.0,384.0,218.0,92.0,1.7083,143800.0,INLAND,8.48165137614679,1.761467889908257,2.369565217391304
-120.06,39.09,30.0,2979.0,583.0,316.0,124.0,2.1987,124000.0,INLAND,9.427215189873417,1.8449367088607596,2.5483870967741935
-120.06,39.15,22.0,2213.0,372.0,98.0,42.0,1.1912,170000.0,INLAND,22.581632653061224,3.795918367346939,2.3333333333333335
-120.2,39.12,15.0,2146.0,361.0,197.0,76.0,4.1316,200000.0,INLAND,10.893401015228426,1.83248730964467,2.5921052631578947
-120.18,39.14,25.0,2171.0,386.0,248.0,116.0,3.0375,171900.0,INLAND,8.754032258064516,1.5564516129032258,2.1379310344827585
-120.16,39.14,21.0,2484.0,460.0,309.0,144.0,3.9722,127800.0,INLAND,8.03883495145631,1.4886731391585761,2.1458333333333335
-120.18,39.17,18.0,1703.0,360.0,354.0,163.0,3.6563,146900.0,INLAND,4.8107344632768365,1.0169491525423728,2.1717791411042944
-120.15,39.17,32.0,1684.0,359.0,454.0,209.0,2.9125,145800.0,INLAND,3.709251101321586,0.7907488986784141,2.172248803827751
-120.15,39.15,25.0,1669.0,348.0,163.0,78.0,5.75,176600.0,INLAND,10.239263803680982,2.1349693251533743,2.08974358974359
-120.15,39.2,14.0,1382.0,242.0,141.0,66.0,4.1016,283300.0,INLAND,9.801418439716311,1.7163120567375887,2.1363636363636362
-120.12,39.18,17.0,2839.0,525.0,390.0,189.0,3.5667,179200.0,INLAND,7.279487179487179,1.3461538461538463,2.0634920634920637
-120.1,39.19,18.0,3824.0,559.0,241.0,106.0,5.5456,360000.0,INLAND,15.867219917012449,2.319502074688797,2.2735849056603774
-120.1,39.19,17.0,1480.0,241.0,202.0,80.0,3.9375,213200.0,INLAND,7.326732673267327,1.193069306930693,2.525
-120.1,39.2,20.0,1703.0,294.0,409.0,174.0,3.087,196900.0,INLAND,4.163814180929095,0.7188264058679706,2.3505747126436782
-120.11,39.21,18.0,2245.0,392.0,421.0,162.0,4.5795,158300.0,INLAND,5.332541567695962,0.9311163895486936,2.5987654320987654
-120.11,39.24,21.0,3005.0,574.0,385.0,150.0,3.1193,153300.0,INLAND,7.805194805194805,1.490909090909091,2.566666666666667
-120.08,39.23,19.0,1746.0,306.0,251.0,104.0,4.8182,146900.0,INLAND,6.956175298804781,1.2191235059760956,2.4134615384615383
-120.07,39.24,20.0,3729.0,614.0,365.0,152.0,4.962,169500.0,INLAND,10.216438356164383,1.6821917808219178,2.401315789473684
-120.06,39.25,21.0,2459.0,525.0,584.0,233.0,3.01,163500.0,INLAND,4.210616438356165,0.898972602739726,2.5064377682403434
-120.04,39.24,30.0,2369.0,469.0,510.0,213.0,2.65,123800.0,INLAND,4.645098039215687,0.9196078431372549,2.3943661971830985
-120.04,39.27,24.0,2237.0,491.0,264.0,95.0,4.1364,154500.0,INLAND,8.473484848484848,1.8598484848484849,2.778947368421053
-120.02,39.24,24.0,1602.0,426.0,751.0,257.0,1.7609,99300.0,INLAND,2.133155792276964,0.5672436750998668,2.922178988326848
-120.02,39.24,22.0,2309.0,571.0,919.0,342.0,3.0057,93600.0,INLAND,2.512513601741023,0.6213275299238302,2.6871345029239766
-120.02,39.24,32.0,1347.0,444.0,825.0,303.0,1.8269,225000.0,INLAND,1.6327272727272728,0.5381818181818182,2.722772277227723
-120.01,39.26,26.0,1930.0,391.0,307.0,138.0,2.6023,139300.0,INLAND,6.286644951140065,1.273615635179153,2.2246376811594204
-120.91,38.98,13.0,7689.0,1415.0,3264.0,1198.0,3.653,146800.0,INLAND,2.3556985294117645,0.4335171568627451,2.7245409015025044
-120.81,39.02,30.0,806.0,189.0,326.0,146.0,2.8155,101000.0,INLAND,2.4723926380368098,0.5797546012269938,2.232876712328767
-120.69,39.12,19.0,1048.0,262.0,493.0,184.0,2.2917,118200.0,INLAND,2.125760649087221,0.5314401622718052,2.6793478260869565
-120.83,39.02,15.0,1117.0,242.0,551.0,229.0,2.6319,97700.0,INLAND,2.027223230490018,0.43920145190562615,2.406113537117904
-121.06,38.91,18.0,6501.0,1416.0,2954.0,1373.0,2.5373,143000.0,INLAND,2.2007447528774544,0.47935003385240355,2.1514930808448653
-121.08,38.9,27.0,3436.0,755.0,1568.0,709.0,2.4273,138400.0,INLAND,2.191326530612245,0.4815051020408163,2.211565585331453
-121.06,38.88,17.0,7635.0,1284.0,3096.0,1227.0,4.2917,184300.0,INLAND,2.4660852713178296,0.41472868217054265,2.5232273838630808
-121.08,38.89,41.0,3471.0,753.0,1680.0,710.0,2.6701,139000.0,INLAND,2.0660714285714286,0.44821428571428573,2.3661971830985915
-121.07,38.9,52.0,1280.0,281.0,523.0,266.0,1.7375,122200.0,INLAND,2.447418738049713,0.5372848948374761,1.9661654135338347
-121.15,38.89,20.0,2024.0,313.0,879.0,309.0,5.2903,239400.0,INLAND,2.302616609783845,0.3560864618885097,2.8446601941747574
-121.12,38.86,17.0,3949.0,717.0,1683.0,686.0,3.3802,216500.0,INLAND,2.34640522875817,0.42602495543672014,2.4533527696793005
-121.15,38.91,23.0,1654.0,299.0,787.0,299.0,4.2723,193100.0,INLAND,2.101651842439644,0.3799237611181703,2.632107023411371
-121.08,38.85,10.0,2509.0,422.0,1037.0,389.0,6.0,220100.0,INLAND,2.419479267116683,0.4069431051108968,2.665809768637532
-121.16,38.74,17.0,3353.0,463.0,1417.0,447.0,5.1721,237100.0,INLAND,2.3662667607621737,0.3267466478475653,3.170022371364653
-121.14,38.77,15.0,10282.0,1333.0,3868.0,1300.0,6.4789,287800.0,INLAND,2.658221302998966,0.34462254395036196,2.9753846153846153
-121.16,38.75,27.0,771.0,108.0,315.0,111.0,8.4882,276600.0,INLAND,2.447619047619048,0.34285714285714286,2.8378378378378377
-121.14,38.84,22.0,2750.0,433.0,1161.0,428.0,4.2143,236500.0,INLAND,2.3686477174849268,0.37295434969853575,2.7126168224299065
-121.14,38.82,22.0,1816.0,278.0,832.0,278.0,5.07,233000.0,INLAND,2.1826923076923075,0.33413461538461536,2.9928057553956835
-121.15,38.8,20.0,2104.0,370.0,745.0,314.0,4.1685,217500.0,INLAND,2.824161073825503,0.4966442953020134,2.372611464968153
-121.18,38.78,13.0,3480.0,528.0,1432.0,532.0,6.1642,277800.0,INLAND,2.430167597765363,0.3687150837988827,2.691729323308271
-121.18,38.8,18.0,2541.0,414.0,1276.0,405.0,5.1857,220100.0,INLAND,1.9913793103448276,0.32445141065830724,3.1506172839506172
-121.21,38.76,16.0,1608.0,296.0,792.0,286.0,3.1583,239200.0,INLAND,2.0303030303030303,0.37373737373737376,2.769230769230769
-121.21,38.75,11.0,4552.0,639.0,2006.0,623.0,4.3962,264400.0,INLAND,2.2691924227318045,0.3185443668993021,3.219903691813804
-121.17,38.76,14.0,2028.0,255.0,781.0,251.0,6.5322,394000.0,INLAND,2.596670934699104,0.3265044814340589,3.1115537848605577
-121.2,38.73,11.0,4897.0,636.0,1931.0,616.0,7.7499,334800.0,INLAND,2.5359917141377526,0.32936302433972037,3.13474025974026
-121.18,38.73,16.0,1584.0,264.0,613.0,226.0,6.0302,273100.0,INLAND,2.5840130505709626,0.43066884176182707,2.7123893805309733
-121.18,38.75,16.0,2807.0,459.0,1201.0,429.0,4.7941,247600.0,INLAND,2.33721898417985,0.38218151540383016,2.7995337995337994
-121.24,38.75,5.0,9137.0,1368.0,3667.0,1294.0,5.4896,229600.0,INLAND,2.4916825743114264,0.37305699481865284,2.8338485316846986
-121.24,38.72,12.0,3605.0,576.0,1556.0,549.0,4.9,203700.0,INLAND,2.3168380462724936,0.37017994858611825,2.8342440801457194
-121.27,38.74,19.0,3869.0,887.0,2086.0,685.0,2.6065,154900.0,INLAND,1.854745925215724,0.425215723873442,3.0452554744525546
-121.26,38.73,14.0,3323.0,499.0,1527.0,540.0,5.3451,172100.0,INLAND,2.1761624099541583,0.32678454485920105,2.827777777777778
-121.26,38.74,22.0,7173.0,1314.0,3526.0,1316.0,3.3941,135900.0,INLAND,2.0343165059557573,0.37266023823028926,2.6793313069908815
-121.28,38.73,6.0,4223.0,672.0,1747.0,631.0,5.419,267400.0,INLAND,2.41728677733257,0.38465941614195764,2.768621236133122
-121.27,38.72,6.0,4664.0,644.0,2105.0,663.0,6.0804,198700.0,INLAND,2.2156769596199526,0.30593824228028504,3.1749622926093513
-121.25,38.72,10.0,7277.0,1168.0,3507.0,1131.0,4.485,179400.0,INLAND,2.074992871400057,0.3330481893356145,3.1007957559681696
-121.27,38.75,21.0,4812.0,1117.0,1985.0,1045.0,2.5083,128500.0,INLAND,2.424181360201511,0.56272040302267,1.8995215311004785
-121.28,38.74,33.0,4384.0,778.0,1775.0,789.0,4.05,134700.0,INLAND,2.4698591549295776,0.4383098591549296,2.249683143219265
-121.3,38.73,9.0,5558.0,1099.0,2717.0,1043.0,3.6455,139200.0,INLAND,2.0456385719543615,0.40449024659550975,2.604985618408437
-121.36,38.73,21.0,2253.0,416.0,1050.0,411.0,3.141,220100.0,INLAND,2.145714285714286,0.3961904761904762,2.5547445255474455
-121.32,38.74,14.0,1449.0,228.0,670.0,232.0,4.3897,186300.0,INLAND,2.162686567164179,0.3402985074626866,2.8879310344827585
-121.31,38.75,7.0,4185.0,750.0,2147.0,706.0,4.0519,129200.0,INLAND,1.9492314857941313,0.3493246390312063,3.0410764872521248
-121.3,38.75,36.0,3903.0,885.0,2313.0,804.0,2.655,86300.0,INLAND,1.6874189364461738,0.38261997405966275,2.876865671641791
-121.28,38.75,52.0,493.0,89.0,189.0,94.0,2.108,83800.0,INLAND,2.6084656084656084,0.4708994708994709,2.0106382978723403
-121.3,38.74,41.0,4374.0,1039.0,2387.0,959.0,2.3611,87900.0,INLAND,1.8324256388772517,0.4352744030163385,2.489051094890511
-121.33,38.77,3.0,20214.0,3559.0,8361.0,3112.0,4.2259,169300.0,INLAND,2.417653390742734,0.425666786269585,2.6866966580976865
-121.28,38.76,47.0,2901.0,631.0,1276.0,578.0,2.1366,101900.0,INLAND,2.273510971786834,0.4945141065830721,2.207612456747405
-121.27,38.75,43.0,1292.0,307.0,647.0,249.0,2.7188,85300.0,INLAND,1.9969088098918084,0.47449768160741884,2.5983935742971886
-121.29,38.76,12.0,1198.0,174.0,443.0,170.0,6.0097,187500.0,INLAND,2.704288939051919,0.3927765237020316,2.6058823529411765
-121.28,38.77,6.0,3819.0,550.0,1738.0,587.0,5.8718,201400.0,INLAND,2.1973532796317605,0.31645569620253167,2.9608177172061327
-121.28,38.8,7.0,9003.0,1739.0,4445.0,1591.0,3.816,147900.0,INLAND,2.025421822272216,0.39122609673790776,2.793840351979887
-121.24,38.78,11.0,1851.0,352.0,1049.0,369.0,3.5288,141100.0,INLAND,1.7645376549094376,0.33555767397521447,2.8428184281842817
-121.24,38.78,18.0,549.0,143.0,249.0,136.0,0.8691,136500.0,INLAND,2.2048192771084336,0.5742971887550201,1.8308823529411764
-121.23,38.78,13.0,3813.0,871.0,1513.0,783.0,2.0807,142600.0,INLAND,2.520158625247852,0.5756774619960344,1.9323116219667944
-121.22,38.78,8.0,3418.0,514.0,1312.0,409.0,6.3914,218000.0,INLAND,2.605182926829268,0.39176829268292684,3.2078239608801957
-121.24,38.82,5.0,12259.0,1643.0,4819.0,1582.0,5.4498,217300.0,INLAND,2.543888773604482,0.34094210417098986,3.0461441213653604
-121.25,38.8,14.0,5094.0,729.0,1974.0,705.0,5.5205,188700.0,INLAND,2.580547112462006,0.36930091185410335,2.8
-121.24,38.79,15.0,2615.0,485.0,1063.0,428.0,3.7904,173200.0,INLAND,2.460018814675447,0.45625587958607716,2.4836448598130842
-121.24,38.79,23.0,1419.0,261.0,706.0,269.0,3.1875,110200.0,INLAND,2.009915014164306,0.3696883852691218,2.62453531598513
-121.23,38.79,45.0,907.0,176.0,463.0,190.0,2.2292,92000.0,INLAND,1.958963282937365,0.3801295896328294,2.4368421052631577
-121.22,38.8,11.0,2521.0,521.0,1390.0,477.0,3.5265,124800.0,INLAND,1.8136690647482014,0.3748201438848921,2.9140461215932913
-121.19,38.87,20.0,3118.0,500.0,1405.0,519.0,6.0,209400.0,INLAND,2.219217081850534,0.35587188612099646,2.7071290944123314
-121.21,38.83,21.0,3691.0,640.0,1758.0,603.0,3.5607,151900.0,INLAND,2.0995449374288966,0.3640500568828214,2.915422885572139
